;sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;monto_del_credito;línea_credito;fecha_de_beneficio
8753;masculino;comercio;tienda de helados;belen;2;16.0;7000000;microempresarial;2018-04-27
8756;femenino;industria;fabrica de;villatina;2;8.0;3000000;microempresarial;2017-06-20
8757;femenino;servicio;peluqueria;enciso;2;8.0;8000000;microempresarial;2019-03-05
8758;femenino;comercio;comidas rapidas;cabecera san cristobal;3;60.0;7200000;microempresarial;2019-05-27
8759;masculino;comercio;variedades;manrique oriental;2;3.0;8200000;microempresarial;2019-01-28
8760;femenino;comercio;restaurante;boston;3;10.0;6000000;microempresarial;2018-09-20
8761;femenino;comercio;productos de belleza;manrique central no. 1;2;4.0;7377000;microempresarial;2017-05-08
8762;femenino;industria;fabrica de;santo domingo savio ;1;1.0;7000000;microempresarial;2017-01-10
8764;femenino;comercio;almacen de ropa en;robledo;3;7.0;7500000;microempresarial;2019-03-21
8765;femenino;servicio;variedades;belen;3;16.0;236674;microempresarial;2016-12-19
8766;masculino;industria;carpinteria;manrique oriental;1;3.0;3000000;microempresarial;2018-04-10
8767;femenino;comercio;variedades;villa hermosa;2;8.0;7800000;microempresarial;2018-07-17
8768;masculino;comercio;miscelanea;san javier no.1;3;13.0;7300000;microempresarial;2017-02-21
8769;femenino;industria;fabrica de;aranjuez;3;4.0;7800000;microempresarial;2018-05-31
8770;masculino;comercio;variedades;manrique central no. 1;3;4.0;7300000;microempresarial;2017-12-01
8771;femenino;comercio;variedades;boston;3;10.0;3000000;microempresarial;2018-03-14
8772;femenino;comercio;cafe e internet;belen;3;16.0;7500000;microempresarial;2019-06-25
8773;femenino;servicio;comidas rapidas;popular;1;1.0;2000000;microempresarial;2016-04-21
8774;femenino;comercio;tienda;aranjuez;2;4.0;4500000;microempresarial;2019-02-01
8776;femenino;industria;fabrica de;popular;1;1.0;4800000;microempresarial;2019-06-13
8778;masculino;comercio;comidas rapidas;aranjuez;3;4.0;7000000;microempresarial;2017-11-15
8779;femenino;industria;fabrica de;manrique central no. 1;2;4.0;7000000;microempresarial;2018-07-04
8780;femenino;industria;fabrica de productos;lopez de mesa;3;7.0;28267000;empresarial ed.;2016-05-13
8781;masculino;industria;fabrica de;san javier no.1;1;13.0;6890000;microempresarial;2016-07-28
8782;masculino;comercio;tienda;robledo;3;7.0;7377000;microempresarial;2017-09-01
8783;femenino;comercio;almacen de ropa en;manrique oriental;2;3.0;7377000;microempresarial;2017-03-07
8784;femenino;comercio;papeleria;castilla;3;5.0;8200000;microempresarial;2019-03-22
8785;masculino;servicio;variedades;pablo vi;2;2.0;8200000;microempresarial;2019-03-15
8786;masculino;servicio;lavadero de;manrique oriental;2;3.0;7800000;microempresarial;2018-07-09
8787;masculino;comercio;variedades;popular;2;1.0;7800000;microempresarial;2018-11-14
8788;femenino;servicio;peluqueria;popular;2;1.0;2000000;microempresarial;2018-11-06
8789;masculino;comercio;variedades;doce de octubre no.2;2;6.0;7000000;microempresarial;2017-01-13
8790;femenino;comercio;comidas rapidas;guayabal;3;15.0;7300000;microempresarial;2017-12-12
8791;femenino;comercio;comidas rapidas;robledo;2;7.0;6000000;microempresarial;2018-09-05
8792;femenino;comercio;almacen de ropa en;belen;3;16.0;4000000;microempresarial;2017-10-06
8793;femenino;industria;fabrica de;aranjuez;2;4.0;4500000;microempresarial;2018-01-12
8795;femenino;servicio;variedades;manrique central no. 1;2;4.0;7370000;microempresarial;2017-07-25
8796;femenino;comercio;barberia;manrique central no. 1;1;4.0;4000000;microempresarial;2018-05-02
8797;femenino;industria;fabrica de;andalucia;2;2.0;6000000;microempresarial;2017-05-17
8798;femenino;comercio;tienda;manrique oriental;1;3.0;7800000;microempresarial;2018-05-21
8799;masculino;servicio;comidas rapidas;universidad de ;2;9.0;8000000;microempresarial;2019-04-29
8800;masculino;servicio;peluqueria;la milagrosa;2;9.0;5000000;microempresarial;2018-05-15
8801;masculino;industria;fabrica de;belen;3;16.0;4000000;microempresarial;2018-03-15
8802;femenino;comercio;comidas rapidas;buenos aires;2;9.0;4000000;microempresarial;2017-01-17
8803;femenino;servicio;carniceria;santo domingo savio ;1;1.0;6890000;microempresarial;2016-11-24
8804;masculino;comercio;ferreteria;santa cruz;2;2.0;7000000;microempresarial;2017-06-21
8805;femenino;industria;fabrica de;doce de octubre no.1;2;6.0;7377000;microempresarial;2017-05-23
8806;femenino;comercio;variedades;santo domingo savio ;1;1.0;7300000;microempresarial;2017-11-15
8807;femenino;industria;fabrica de alimentos;robledo;2;7.0;5500000;microempresarial;2016-02-23
8809;femenino;comercio;tienda;belencito;2;13.0;3000000;microempresarial;2018-01-22
8810;femenino;comercio;variedades;cabecera san antonio ;2;80.0;6000000;microempresarial;2018-02-13
8811;femenino;servicio;fabrica de;cabecera san cristobal;2;60.0;6890000;microempresarial;2016-06-27
8812;femenino;industria;fabrica de;san diego;2;10.0;4000000;microempresarial;2019-03-26
8813;femenino;comercio;variedades;castilla;2;5.0;7000000;microempresarial;2018-10-29
8814;femenino;comercio;almacen de ropa en;robledo;2;7.0;6890000;microempresarial;2016-10-14
8815;masculino;comercio;fabrica de alimentos;las palmas;3;10.0;2000000;microempresarial;2018-10-18
8817;femenino;agropecuaria;criadero de animales;san javier no.2;2;13.0;5000000;agropecuaria;2016-02-17
8818;femenino;agropecuaria;sembrados;san josé de la montaña;2;60.0;4000000;microempresarial;2017-06-02
8819;femenino;comercio;charcuteria;enciso;2;8.0;5500000;microempresarial;2018-07-10
8820;masculino;industria;fabrica de;aranjuez;2;4.0;4000000;microempresarial;2016-06-08
8821;masculino;industria;ebanistaria;picacho;1;6.0;5200000;microempresarial;2019-04-30
8822;masculino;comercio;variedades;carpinelo;1;1.0;1700000;microempresarial;2018-12-04
8823;femenino;comercio;variedades;castilla;3;5.0;7800000;microempresarial;2018-07-25
8824;femenino;comercio;variedades;villatina;1;8.0;30000000;empresarial ed.;2017-01-25
8825;masculino;servicio;taller de electronica;robledo;2;7.0;5000000;microempresarial;2018-02-06
8826;femenino;industria;fabrica de;el pinal;2;8.0;6800000;microempresarial;2016-05-26
8827;femenino;industria;fabrica de;cabecera san cristobal;2;60.0;2000000;microempresarial;2018-03-08
8828;femenino;comercio;lavanderia;campo valdes no. 1;2;4.0;7300000;microempresarial;2017-07-18
8829;femenino;comercio;almacen de ropa en;el salvador;2;9.0;5000000;microempresarial;2016-09-09
8830;femenino;industria;fabrica de;cabecera san cristobal;2;7.0;8280000;microempresarial;2019-05-14
8831;masculino;comercio;variedades;robledo;3;7.0;7370000;microempresarial;2017-08-23
8832;masculino;industria;fabrica de;llanaditas;1;8.0;7800000;microempresarial;2018-06-08
8833;masculino;comercio;tienda naturista;robledo;2;7.0;7300000;microempresarial;2017-08-11
8834;femenino;servicio;tienda;florida nueva;3;11.0;700000;microempresarial;2017-04-25
8835;masculino;agropecuaria;bares;boston;3;10.0;3000000;microempresarial;2017-04-24
8836;femenino;comercio;fabrica de;florencia;3;5.0;7300000;microempresarial;2017-06-13
8837;masculino;comercio;comidas rapidas;robledo;1;7.0;7377000;microempresarial;2017-03-21
8841;femenino;servicio;fabrica de;popular;2;1.0;6000000;microempresarial;2017-06-09
8843;femenino;industria;taller de mecanica;pedregal;3;6.0;5000000;microempresarial;2016-10-11
8844;masculino;comercio;miscelanea;el salvador;2;9.0;5000000;microempresarial;2017-11-03
8845;masculino;comercio;variedades;san javier no.1;2;13.0;6000000;microempresarial;2018-11-13
8847;masculino;industria;fabrica de traperos;manrique central no. 2;2;3.0;6890000;microempresarial;2016-04-28
8848;masculino;servicio;mantenimiento en;santa cruz;2;2.0;4500000;microempresarial;2017-03-28
8849;masculino;comercio;taller de electronica;robledo;3;7.0;5000000;microempresarial;2016-12-02
8850;femenino;industria;marroquineria;pedregal;3;6.0;6000000;microempresarial;2016-07-18
8851;femenino;comercio;tienda de helados;manrique oriental;2;3.0;3000000;microempresarial;2018-11-14
8852;femenino;industria;mantenimiento en;castilla;3;5.0;4000000;microempresarial;2018-03-14
8854;femenino;comercio;papeleria;la floresta;3;12.0;1000000;microempresarial;2016-06-22
8855;masculino;servicio;comidas rapidas;buenos aires;3;9.0;6890000;microempresarial;2016-08-23
8857;femenino;industria;fabrica de;playon de los ;1;2.0;3500000;microempresarial;2017-06-30
8858;femenino;servicio;comidas rapidas;manrique central no. 1;2;4.0;781000;microempresarial;2018-03-09
8859;masculino;servicio;fabrica de arepas;cabecera san cristobal;2;60.0;3000000;microempresarial;2017-06-08
8860;femenino;servicio;restaurante;santo domingo savio ;2;1.0;6890000;microempresarial;2016-02-29
8861;femenino;industria;fabrica de;manrique central no. 2;1;3.0;5000000;microempresarial;2017-01-13
8862;masculino;industria;fabrica de alimentos;lopez de mesa;3;7.0;3500000;microempresarial;2018-04-04
8863;femenino;industria;fabrica de;barrio caicedo;2;9.0;7300000;microempresarial;2017-10-05
8864;masculino;comercio;taller de electronica;buenos aires;3;9.0;7377000;microempresarial;2017-05-09
8865;femenino;comercio;almacen de ropa en;aranjuez;3;4.0;7500000;microempresarial;2018-11-14
8868;femenino;comercio;drogueria;santo domingo savio ;1;1.0;8000000;microempresarial;2019-03-06
8869;femenino;comercio;comidas rapidas;robledo;2;7.0;1200000;microempresarial;2018-12-06
8870;femenino;servicio;peluqueria;robledo;3;7.0;6500000;microempresarial;2018-04-23
